Time,Open,High,Low,Close,Volume,Count,Wap
20211014,223.92,226.41,223.92,226.31,26351.22,14663,225.451
20211015,226.58,228.4,224.87,225.05,41507.68,20352,226.374
20211018,224,225.67,223.43,224.98,26429.4,16632,224.769
20211019,225.39,227.16,224.62,226.1,23734.23,15078,225.798
20211020,225.52,227.97,225.13,227,26160.8,15792,226.99
20211021,226.42,229,226.21,227.96,31590.14,16959,227.748
20211022,228.16,229.05,225.7,227.12,29297.52,18737,227.281
20211025,227.62,230.05,227.15,230.02,25839.23,15188,229.127
20211026,230.29,230.71,227.6,227.98,35285.64,20260,229
20211027,227.53,227.53,223.5,224.47,40764.65,22957,225.162
20211028,224.18,228.8,223.61,228.12,35661.43,18838,227.089
20211029,227.94,228.82,226.96,228.29,35672.16,17889,228.004
20211101,228.82,234.35,228.66,234.08,47788.33,27766,232.534
20211102,234.45,234.94,232.67,234.52,36284.84,24298,233.895
20211103,234.67,239.8,233.92,239.17,72309.17,35044,237.719
20211104,238.87,240.92,237.56,239.1,50871.83,23628,238.859
20211105,238.69,243.4,238.69,241.67,56947.73,33365,241.746
20211108,242.36,244.46,241.64,241.66,44605.93,27640,243.253
20211109,242.42,242.56,239.54,240.43,42834.3,28516,241.024
20211110,240.66,241.55,236.32,237.35,51434.9,32881,238.827
20211111,237.87,240.37,237.66,239.89,27166.03,15932,239.28
20211112,239.41,240.28,238.75,239.8,29095.13,17019,239.462
20211115,239.96,241.12,237.55,238.37,40927.08,23661,238.67
20211116,238.03,239.35,236.95,238.75,33804.67,19567,238.405
20211117,238.75,238.75,235.13,236.18,33579.3,18812,236.345
20211118,236.71,237.06,233.06,235.04,44196.47,25437,234.802
20211119,235.62,235.66,231.44,232.92,37195.49,22184,233.214
20211122,234.15,235.74,231.15,231.96,44027.12,24556,233.36
20211123,229.98,233,228.63,231.36,44878.74,27207,230.73
20211124,231.15,232.46,228.55,232.46,35389.32,22152,230.581
20211126,222.98,226.15,219.65,221.75,99746.29,57117,222.899
20211129,224.27,226.78,221.24,224.04,71724.55,43258,223.646
20211130,218.69,221.86,215.89,219.6,108193.92,67638,218.722
20211201,221.33,224.2,212.52,213.95,119988.34,78104,218.645
20211202,215.86,220,213.47,218.08,113817.03,75325,217.414
20211203,219.1,220.88,212.71,214.25,91974.34,62396,215.142
20211206,216.89,220.68,213.72,219.44,67200.14,45022,218.105
20211207,222.49,226.04,222,224.93,65226.62,37983,224.352
20211208,225,226.55,223.06,225.26,60479.8,32208,225.22
20211209,224.82,224.97,220.14,220.38,60068.81,27673,221.966
20211210,221.38,223,218.33,219.89,48494.04,29375,220.244
20211213,219.9,220.4,214.75,217.12,50720.22,31704,216.721
20211214,217,217.52,213.31,214.9,56270.44,36184,214.954
20211215,214.57,218.85,211.08,218.42,82547.21,47348,214.728
20211216,219.84,220.73,212.25,213.74,73771.3,47276,215.975
20211217,213.26,217.35,210.31,215.7,85952.32,49290,214.525
20211220,210.16,213.21,208.77,212.6,73235.97,49746,210.862
20211221,213.25,218.84,213.15,218.17,52824.88,31456,216.837
20211222,218.04,220.85,217.15,220.62,45559.38,29377,219.12
20211223,221.45,222.79,220.34,221.82,29726.95,18381,221.803
20211227,221.85,224.32,220.61,224.12,31133.21,20868,222.793
20211228,224.1,225.73,222.37,223.28,27682.58,19075,223.742
20211229,223.18,223.47,221.26,222.36,20652.59,14364,222.602
20211230,222.45,225.42,221.53,221.72,27179.53,19021,224.153
20211231,222.66,224.12,221.93,222.87,37381.06,19427,222.936
20220103,223.55,226.69,222.73,225.34,47572.82,26280,224.954
20220104,225.84,227.13,223.41,224.45,29402.36,18423,225.333
20220105,224.47,225.91,216.96,217.77,69493.24,40815,221.02
20220106,217.24,220.42,215.83,219.72,57424.8,39089,218.539
20220107,218.17,220.38,215.76,216.06,41447.28,27923,217.678
20220110,216.09,216.8,211.12,215.3,60616.81,41183,213.398
20220111,215.53,217.85,212.96,217.68,49468.61,34031,215.749
20220112,217.2,219.38,214.65,215.67,38056.83,23877,216.845
20220113,215.66,218.19,213.4,213.81,35970.84,21598,215.681
20220114,214.13,214.78,210.58,214.41,52987.17,34854,212.727
20220118,212.25,212.75,207.3,207.4,70652.64,43985,209.469
20220119,207.14,209.46,203.95,204.66,60456.37,32395,206.253
20220120,204.87,208.98,199.74,200.62,64272.81,39449,204.795
20220121,201.39,203.02,196.4,196.45,129563.96,79383,199.366
20220124,198.17,202.37,191.25,199.9,95707.43,49147,196.175
20220125,198.96,201.68,194.57,198.26,79781.53,48568,197.776
20220126,200.64,203.52,193.76,194.81,80956.53,47948,199.554
20220127,194.9,199.61,190.61,191.72,76749.4,44135,194.315
20220128,191.06,195.3,188.08,194.89,84397.63,49550,191.589
20220131,194.95,201.24,192.58,200.43,79215.53,37415,198.749
20220201,201.45,203.57,197.97,203.31,54272.49,31027,201.725
20220202,203.37,204.49,199.3,199.82,55712.14,29508,201.396
20220203,200.03,201.21,197.05,198.82,49673.08,28745,198.825
20220204,198.34,200.09,194.5,198.24,40099.32,18359,197.464
20220207,197.74,201.15,196.88,199.76,42487.36,19544,199.479
20220208,200.07,203.36,199.07,203.07,38694.79,20544,201.784
20220209,204.54,206.74,204.2,206.2,33645.43,19292,205.782
20220210,205.99,209.03,201.86,202.12,54456.5,29120,205.337
20220211,202.08,206.06,199.71,201,52879.26,29524,202.553
20220214,199,203.53,198.9,200.5,44346.18,25889,201.312
20220215,203.32,206.29,202.66,205.38,31233.22,16924,204.88
20220216,206.71,207.26,204.09,205.73,33991.68,18143,205.768
20220217,204.92,206.14,200.78,201.39,33959.95,18997,202.877
20220218,202.88,203,198.21,198.6,43592.26,22567,200.342
20220222,197.18,200.45,195.35,198.01,39118.2,21538,197.885
20220223,199.31,199.46,191.5,191.5,38906.02,20343,195.073
20220224,189.57,198.48,187.54,197.1,77909.55,45641,192.766
20220225,195.73,202.82,195.47,202.6,51180.19,24284,200.61
20220228,198.26,204.59,198.08,203.41,57545.62,28632,202.624
20220301,203.76,203.78,197.82,200.28,49831.41,28135,200.334
20220302,198.97,205.28,198.8,203.7,38386.81,19083,203.354
20220303,204.14,205.79,198.3,198.61,34241.51,18244,202.164
20220304,200,200.82,196.99,198.25,46029.32,22588,198.615
20220307,195,199.9,193,193.5,52206.85,27301,196.06
20220308,195.24,199.57,193.46,195.24,55189.58,30465,195.723
20220309,197.14,201,196.83,199.93,42049.24,20355,199.689
20220310,197.9,200.29,196.56,199.51,29970.6,14954,198.63
20220311,199.77,203.78,196.44,196.84,28960.5,14886,199.007
20220314,197.82,199.18,191.88,192.98,41859,20202,193.97
20220315,191.6,195.85,190.5,195.4,38392.95,18983,194.461
20220316,197.31,202.78,196.16,202.51,45455.98,21189,200.114
20220317,202.34,205.31,200.31,204.22,29101.5,13845,203.408
20220318,204.62,207.76,203.31,207.39,43365.25,21696,206.267
20220321,206.5,208.17,203.94,204.78,34763.94,18034,205.847
20220322,205.63,208.79,205.63,207.66,28228.42,13977,207.259
20220323,207.19,207.2,203.61,204.09,23046.72,11711,204.986
20220324,204.18,206.15,202.74,205.58,22714.51,10924,204.806
20220325,205.39,206.75,204.44,206,27067.02,14711,205.697
20220328,205.52,206.42,203.03,205.89,25728.91,13328,205.025
20220329,206.95,212.25,206.83,211.52,41713.14,19316,210.565
20220330,210.99,211.74,206.62,207.5,36311.74,18934,209.275
20220331,208.02,208.91,205,205.78,39610.61,17296,206.386
20220401,206,207.87,205.01,207.78,34355.32,15261,206.903
20220404,207.1,208.43,205.9,207.99,29141.95,13775,207.63
20220405,208.29,209.43,202.51,203.17,31660.6,15926,204.731
20220406,202.6,202.69,198.7,199.47,40767.76,23447,200.284
20220407,199.93,201.22,196.68,199.51,42875.36,24417,198.955
20220408,199.97,200.38,197.5,198.09,34951.32,18057,198.812
20220411,197.61,199.24,195.9,196.25,51624.93,26642,197.233
20220412,195.85,201.68,195.69,197.92,45502.99,26662,198.812
20220413,198.89,201.45,197.29,200.81,34326.66,18001,199.763
20220414,200.73,202.37,198.32,198.35,34322.32,17505,199.908
20220418,198.04,199.16,196.53,198.64,38100.93,21148,197.83
20220419,198.29,202.24,196.98,201.5,38079.21,17077,200.884
20220420,201.2,203.86,201.2,203,31755.27,17221,202.826
20220421,203.93,204.8,196.88,196.88,36483.57,20024,199.866
20220422,197.73,197.91,191.34,191.59,44581.2,25642,194.267
20220425,190.78,194.09,189.22,193.75,40530.75,22225,191.743
20220426,193.21,193.62,186.61,187.69,57335.09,31079,189.497
20220427,188.94,189.77,186.27,187.7,45885.45,26465,187.816
20220428,189.32,191.4,184.71,189.59,60371.82,29904,188.759
20220429,190.5,191.73,184.52,185.4,60167.78,29400,187.075
20220502,186,187.82,182.39,186.4,45125.36,24559,185.638
20220503,187.53,189.5,185.69,188.79,43883.51,24705,187.906
20220504,189.15,193.93,185.72,193.17,52410.27,29252,189.781
20220505,192.74,192.77,183.39,185.94,45380.11,23659,186.526
20220506,185.37,186.5,180.56,182.48,52760.18,33799,182.738
20220509,180.71,180.71,174.1,175.86,70457.46,37378,176.623
20220510,176.22,178.9,171.21,174.77,57050.67,37190,175.074
20220511,175.81,178.19,170.3,171.34,87250.24,46843,174.028
20220512,170.57,174.34,168.9,173.4,65239.17,38538,171.38
20220513,174.52,179.41,174.1,178.45,47576.37,26030,177.421
20220516,177.18,179.42,176.14,177.37,37067.76,25147,177.669
20220517,178.97,183.07,178.97,182.72,41503.59,23486,181.577
20220518,181.9,182.16,175.1,175.37,47584.76,23710,177.637
20220519,174.85,178.81,173.57,177.24,42033,22144,176.662
20220520,178.49,179.35,171.8,176.49,54714.51,25404,175.15
20220523,178.42,178.94,175.51,177.74,37233.82,21741,177.685
20220524,176.41,177.18,172.33,176.1,45579.03,24103,174.684
20220525,176,179.78,174.48,178.53,41664.64,21131,177.908
20220526,179.66,183.79,178.73,182.94,37623.44,19860,182.396
20220527,182.62,188.24,182.56,187.91,35427.46,18296,186.308
20220531,186.9,187.79,184.09,186.16,48393.17,25107,185.592
20220601,185.43,186.94,181.78,183.67,39068.82,22960,184.353
20220602,184.68,189.27,184.18,188.91,31971.81,17726,187.083
20220603,187.91,188.53,185.81,187.11,32760.28,15580,187.03
20220606,189.19,189.55,186.83,187.99,30076.56,17420,188.081
20220607,187.04,190.94,185.88,190.34,25555.13,13689,189.362
20220608,189.91,190.7,187.06,188.29,24668.21,15008,188.803
20220609,187.6,188.96,183.43,183.89,27342.09,14166,184.965
20220610,183.92,183.95,177.65,178.88,44547.3,22928,179.135
20220613,174.73,174.96,169.3,170.51,61527.38,30646,171.14
20220614,172.03,172.03,167.74,170.38,40297.05,22659,169.595
20220615,170.59,174.05,168.68,173.34,43041.25,26087,171.68
20220616,168.74,169.17,162.78,164.11,63750.93,31967,164.582
20220617,165.16,167.49,163.71,165.3,50800.29,25848,165.436
20220621,168.59,170.08,166.82,168.03,50775.05,24658,168.458
20220622,165,169.24,164.59,166.83,30969.38,16932,167.601
20220623,166.77,170.22,166.56,169.05,41722.3,23505,168.761
20220624,170.82,175.21,170.71,175.1,53655.56,23511,174.363
20220627,176.38,176.99,174.18,176.01,31447.25,18944,175.74
20220628,176.78,178.12,172.36,172.57,36418.83,19332,174.338
20220629,172.37,173.29,168.97,170.55,35988.14,21806,170.43
20220630,168.91,171.31,166.77,169.23,45402.06,25605,168.997
20220701,167.83,171.98,167.68,171.67,35836.5,19805,170.283
20220705,171.45,173,166.74,172.19,37054.83,18843,170.246
20220706,172.86,173.7,169.76,171.71,30135.52,16162,171.573
20220707,172.46,175.98,171.75,175.25,35810.22,18072,175.244
20220708,174.97,176.99,173.65,175.83,25775.49,13830,175.413
20220711,174.04,174.95,171.61,172.43,38473.79,14720,172.438
20220712,170.86,173.35,170.5,171.48,34452.71,20128,171.904
20220713,171.63,174,168.75,170.01,38241.18,19751,170.792
20220714,170.34,170.34,167.02,170.21,34676.84,18555,168.716
20220715,169.61,173.46,169.22,173.35,35063.97,18921,172.235
20220718,174.81,176.27,172.06,172.99,35155.15,12054,173.863
20220719,173.15,179.06,173,178.76,38624.76,17114,177.592
20220720,178.86,181.8,177.81,180.8,39772.31,18273,180.629
20220721,180.92,182.5,178.85,181.38,34408.93,14949,181.148
20220722,181.59,183.23,178.05,179.07,33220.1,16148,180.192
20220725,179.42,180.91,178.43,179.87,24560.68,13057,180.065
20220726,180.36,180.59,178.56,180.02,23521.39,12306,179.424
20220727,180.38,184.24,180,183.31,39668.3,20222,182.077
20220728,183.49,186.69,181.76,185.95,34684.71,19090,184.671
20220729,186.58,187.73,185.04,187.1,33570.19,14370,186.716
20220801,186.39,188.32,184.23,186.85,31996.48,17124,186.892
20220802,186.43,189.02,185.49,187.09,26631.76,12476,187.218
20220803,187.6,190.15,187.34,189.56,28837.78,10844,189.259
20220804,189.75,190.76,188.44,189.59,24351.97,10345,189.431
20220805,189.73,191.01,187.18,190.57,27636.73,13062,189.708
20220808,191.55,194.61,191.13,193.3,27723.97,14285,192.983
20220809,193.23,193.39,189.17,190.07,24629.38,11094,190.419
20220810,190.27,195.94,190.21,195.75,29835.87,13797,194.664
20220811,196.18,199.51,196.04,196.58,27401,14959,197.325
20220812,197.65,200.49,196.58,200.49,30435.98,16719,199.06
20220815,199.06,201.15,198.23,200.82,25013.33,11288,199.977
